transaction_id,timestamp,customer_id,merchant_id,amount,device_id,location,failed_attempts,device_changed,location_changed,is_fraud
TXN_0004078,2026-06-03 08:45:00,CUST_00792,MERCHANT_003,2381.89,DEV_00792,22,2,False,True,0
TXN_0003743,2026-06-03 08:46:00,CUST_01777,MERCHANT_022,995.94,DEV_01777,20,0,False,False,0
TXN_0003654,2026-06-03 08:46:00,CUST_00201,MERCHANT_032,2352.07,DEV_00201,22,0,False,False,0
TXN_0003898,2026-06-03 08:48:00,CUST_01913,MERCHANT_023,821.41,DEV_01913,37,0,False,False,0
TXN_0003243,2026-06-03 08:48:00,CUST_01001,MERCHANT_017,2316.88,DEV_01001,7,0,False,False,0
TXN_0003919,2026-06-03 08:51:00,CUST_01999,MERCHANT_051,1682.43,DEV_01999,8,0,False,False,0
TXN_0004113,2026-06-03 08:51:00,CUST_00037,MERCHANT_010,1327.86,DEV_00037,1,0,False,False,0
TXN_0003389,2026-06-03 08:53:00,CUST_00674,MERCHANT_027,1116.18,DEV_00674,34,0,False,False,0
TXN_0003629,2026-06-03 08:54:00,CUST_00562,MERCHANT_008,859.39,DEV_00562,30,0,False,False,0
TXN_0003869,2026-06-03 08:55:00,CUST_00942,MERCHANT_049,4255.72,DEV_00942,0,1,False,False,0
TXN_0002937,2026-06-03 08:55:00,CUST_00075,MERCHANT_001,583.88,DEV_00075,32,0,False,True,0
TXN_0004190,2026-06-03 08:55:00,CUST_01577,MERCHANT_033,697.24,DEV_56050,29,0,True,False,0
TXN_0003457,2026-06-03 08:56:00,CUST_01016,MERCHANT_018,366.8,DEV_01016,22,0,False,True,0
TXN_0003610,2026-06-03 09:00:00,CUST_00363,MERCHANT_038,1512.15,DEV_00363,25,0,False,False,0
TXN_0004093,2026-06-03 09:00:00,CUST_00383,MERCHANT_013,2683.21,DEV_00383,15,0,False,False,0
TXN_0004045,2026-06-03 09:01:00,CUST_00586,MERCHANT_032,535.03,DEV_00586,25,2,False,False,0
TXN_0003755,2026-06-03 09:01:00,CUST_00361,MERCHANT_052,1637.7,DEV_00361,4,0,False,True,0
TXN_0003133,2026-06-03 09:02:00,CUST_01220,MERCHANT_044,3247.56,DEV_68324,13,0,True,False,0
TXN_0003496,2026-06-03 09:02:00,CUST_01045,MERCHANT_015,1371.3,DEV_01045,33,0,False,False,0
TXN_0002793,2026-06-03 09:04:00,CUST_00604,MERCHANT_043,1009.22,DEV_00604,38,0,False,False,0
TXN_0003861,2026-06-03 09:04:00,CUST_01497,MERCHANT_014,1794.05,DEV_01497,8,0,False,False,0
TXN_0004111,2026-06-03 09:06:00,CUST_00423,MERCHANT_000,4977.4,DEV_00423,32,0,False,False,0
TXN_0003581,2026-06-03 09:06:00,CUST_00617,MERCHANT_014,752.56,DEV_00617,33,0,False,False,0
TXN_0003408,2026-06-03 09:07:00,CUST_00949,MERCHANT_046,2788.71,DEV_16035,39,0,True,False,0
TXN_0003219,2026-06-03 09:07:00,CUST_00246,MERCHANT_042,1114.14,DEV_00246,11,0,False,False,0
TXN_0003248,2026-06-03 09:07:00,CUST_01930,MERCHANT_047,460.29,DEV_01930,18,0,False,False,0
TXN_0003868,2026-06-03 09:09:00,CUST_00361,MERCHANT_006,559.61,DEV_00361,23,0,False,True,0
TXN_0003967,2026-06-03 09:09:00,CUST_01044,MERCHANT_020,4798.73,DEV_01044,35,0,False,True,0
TXN_0004010,2026-06-03 09:10:00,CUST_01237,MERCHANT_057,2680.6,DEV_01237,17,0,False,False,0
TXN_0004009,2026-06-03 09:11:00,CUST_01294,MERCHANT_026,2009.45,DEV_01294,31,0,False,False,0
TXN_0004065,2026-06-03 09:12:00,CUST_00194,MERCHANT_025,624.4,DEV_00194,22,0,False,False,0
TXN_0003305,2026-06-03 09:13:00,CUST_01061,MERCHANT_011,1321.2,DEV_01061,22,0,False,False,0
TXN_0003886,2026-06-03 09:14:00,CUST_01486,MERCHANT_025,4006.63,DEV_44884,18,0,True,True,0
TXN_0003048,2026-06-03 09:14:00,CUST_00530,MERCHANT_001,1519.35,DEV_00530,9,0,False,False,0
TXN_0003887,2026-06-03 09:15:00,CUST_00085,MERCHANT_053,900.21,DEV_00085,18,0,False,True,0
TXN_0002779,2026-06-03 09:15:00,CUST_01791,MERCHANT_020,1228.75,DEV_01791,25,0,False,False,0
TXN_0002778,2026-06-03 09:16:00,CUST_01230,MERCHANT_029,3030.96,DEV_63816,25,0,True,True,0
TXN_0003871,2026-06-03 09:17:00,CUST_00362,MERCHANT_055,637.91,DEV_00362,33,0,False,True,0
TXN_0002772,2026-06-03 09:19:00,CUST_00418,MERCHANT_055,4053.08,DEV_00418,38,0,False,False,0
TXN_0003436,2026-06-03 09:19:00,CUST_00642,MERCHANT_044,3131.69,DEV_00642,29,0,False,False,0
TXN_0003428,2026-06-03 09:19:00,CUST_00901,MERCHANT_023,2101.21,DEV_00901,19,0,False,False,0
TXN_0003533,2026-06-03 09:21:00,CUST_00149,MERCHANT_023,1233.22,DEV_00149,5,0,False,True,0
TXN_0003302,2026-06-03 09:22:00,CUST_01080,MERCHANT_056,5525.06,DEV_01080,39,0,False,True,0
TXN_0003963,2026-06-03 09:23:00,CUST_00068,MERCHANT_042,5288.65,DEV_47680,21,0,True,False,0
TXN_0003055,2026-06-03 09:23:00,CUST_00997,MERCHANT_040,4881.46,DEV_00997,33,0,False,False,0
TXN_0003330,2026-06-03 09:24:00,CUST_00336,MERCHANT_022,1463.73,DEV_00336,8,0,False,False,0
TXN_0002870,2026-06-03 09:24:00,CUST_00741,MERCHANT_036,593.65,DEV_58726,34,0,True,False,0
TXN_0003633,2026-06-03 09:24:00,CUST_01977,MERCHANT_026,1623.82,DEV_01977,24,0,False,False,0
TXN_0003304,2026-06-03 09:24:00,CUST_00227,MERCHANT_013,1160.91,DEV_00227,33,0,False,False,0
TXN_0003582,2026-06-03 09:25:00,CUST_01255,MERCHANT_028,558.78,DEV_01255,21,0,False,False,0
TXN_0003805,2026-06-03 09:25:00,CUST_00958,MERCHANT_039,5604.86,DEV_00958,35,0,False,False,0
TXN_0003918,2026-06-03 09:26:00,CUST_01899,MERCHANT_025,2438.54,DEV_01899,5,0,False,False,0
TXN_0004007,2026-06-03 09:27:00,CUST_01722,MERCHANT_048,4302.14,DEV_64523,10,0,True,False,0
TXN_0003186,2026-06-03 09:28:00,CUST_01707,MERCHANT_051,1354.41,DEV_01707,8,0,False,False,0
TXN_0003066,2026-06-03 09:29:00,CUST_01912,MERCHANT_039,1676.49,DEV_01912,34,2,False,False,0
TXN_0002851,2026-06-03 09:30:00,CUST_00580,MERCHANT_052,830.66,DEV_00580,11,0,False,False,0
TXN_0002924,2026-06-03 09:30:00,CUST_00625,MERCHANT_057,417.27,DEV_00625,1,0,False,False,0
TXN_0004134,2026-06-03 09:31:00,CUST_00525,MERCHANT_023,1061.86,DEV_00525,8,0,False,False,0
TXN_0003468,2026-06-03 09:31:00,CUST_00636,MERCHANT_020,4203.5,DEV_00636,27,0,False,False,0
TXN_0004013,2026-06-03 09:32:00,CUST_00147,MERCHANT_013,722.09,DEV_00147,32,0,False,False,0
TXN_0004020,2026-06-03 09:33:00,CUST_00473,MERCHANT_019,3006.72,DEV_23949,9,0,True,True,0
TXN_0003779,2026-06-03 09:33:00,CUST_00031,MERCHANT_042,1004.96,DEV_00031,15,0,False,False,0
TXN_0002975,2026-06-03 09:35:00,CUST_00410,MERCHANT_009,1937.5,DEV_65380,35,0,True,False,0
TXN_0003207,2026-06-03 09:36:00,CUST_01170,MERCHANT_058,4526.83,DEV_01170,17,0,False,False,0
TXN_0003827,2026-06-03 09:38:00,CUST_00258,MERCHANT_036,1263.16,DEV_00258,22,0,False,False,0
TXN_0003530,2026-06-03 09:38:00,CUST_01012,MERCHANT_045,1993.83,DEV_01012,26,0,False,True,0
TXN_0003299,2026-06-03 09:38:00,CUST_01202,MERCHANT_002,1064.97,DEV_01202,30,0,False,False,0
TXN_0003699,2026-06-03 09:39:00,CUST_00503,MERCHANT_042,2174.52,DEV_00503,1,0,False,False,0
TXN_0003738,2026-06-03 09:39:00,CUST_01371,MERCHANT_053,3047.7,DEV_01371,37,0,False,False,0
TXN_0002775,2026-06-03 09:40:00,CUST_01752,MERCHANT_023,2247.45,DEV_01752,37,0,False,False,0
TXN_0004153,2026-06-03 09:41:00,CUST_00776,MERCHANT_010,634.18,DEV_00776,25,0,False,False,0
TXN_0003509,2026-06-03 09:43:00,CUST_01586,MERCHANT_046,1381.08,DEV_01586,26,0,False,False,0
TXN_0003471,2026-06-03 09:43:00,CUST_01676,MERCHANT_005,626.96,DEV_01676,0,0,False,False,0
TXN_0004202,2026-06-03 09:45:00,CUST_00974,MERCHANT_042,2193.19,DEV_00974,22,0,False,False,0
TXN_0002763,2026-06-03 09:45:00,CUST_00776,MERCHANT_020,802.63,DEV_00776,25,0,False,False,0
TXN_0003800,2026-06-03 09:47:00,CUST_00095,MERCHANT_037,626.93,DEV_00095,22,0,False,False,0
TXN_0003229,2026-06-03 09:48:00,CUST_00450,MERCHANT_042,652.04,DEV_00450,23,0,False,False,0
TXN_0004084,2026-06-03 09:48:00,CUST_01665,MERCHANT_047,4168.31,DEV_01665,6,0,False,False,0
TXN_0003455,2026-06-03 09:48:00,CUST_01763,MERCHANT_034,3189.15,DEV_01763,16,0,False,False,0
TXN_0004043,2026-06-03 09:49:00,CUST_01630,MERCHANT_036,4379.42,DEV_01630,25,0,False,False,0
TXN_0003790,2026-06-03 09:52:00,CUST_00978,MERCHANT_027,3218.07,DEV_00978,19,1,False,False,0
TXN_0003774,2026-06-03 09:53:00,CUST_00427,MERCHANT_035,9047.9,DEV_00427,4,0,False,False,0
TXN_0002836,2026-06-03 09:54:00,CUST_01432,MERCHANT_046,1080.36,DEV_01432,24,0,False,True,0
TXN_0003598,2026-06-03 09:55:00,CUST_00855,MERCHANT_016,796.33,DEV_66096,29,2,True,False,0
TXN_0003353,2026-06-03 09:56:00,CUST_01422,MERCHANT_058,3527.35,DEV_01422,32,1,False,False,0
TXN_0002932,2026-06-03 09:58:00,CUST_00656,MERCHANT_059,2311.98,DEV_00656,27,0,False,False,0
TXN_0004105,2026-06-03 09:59:00,CUST_00071,MERCHANT_013,1251.12,DEV_00071,15,0,False,False,0
TXN_0002855,2026-06-03 09:59:00,CUST_00073,MERCHANT_058,3957.05,DEV_00073,25,0,False,False,0
TXN_0004152,2026-06-03 10:00:00,CUST_01801,MERCHANT_027,3867.01,DEV_01801,23,0,False,False,0
TXN_0003673,2026-06-03 10:01:00,CUST_00607,MERCHANT_055,976.04,DEV_00607,36,0,False,False,0
TXN_0003379,2026-06-03 10:02:00,CUST_00679,MERCHANT_045,1628.22,DEV_00679,26,0,False,False,0
TXN_0004180,2026-06-03 10:02:00,CUST_00320,MERCHANT_031,2222.08,DEV_00320,23,0,False,False,0
TXN_0004195,2026-06-03 10:03:00,CUST_00686,MERCHANT_012,2676.16,DEV_00686,36,0,False,False,0
TXN_0004127,2026-06-03 10:04:00,CUST_00460,MERCHANT_048,1190.52,DEV_00460,27,0,False,False,0
TXN_0003476,2026-06-03 10:04:00,CUST_01617,MERCHANT_049,1620.4,DEV_01617,14,0,False,False,0
TXN_0003662,2026-06-03 10:04:00,CUST_01164,MERCHANT_036,653.6,DEV_01164,18,0,False,False,0
TXN_0002858,2026-06-03 10:05:00,CUST_00800,MERCHANT_045,1405.62,DEV_00800,33,0,False,False,0
TXN_0004135,2026-06-03 10:06:00,CUST_00561,MERCHANT_035,1736.81,DEV_00561,35,0,False,False,0
TXN_0002968,2026-06-03 10:07:00,CUST_00414,MERCHANT_023,257.03,DEV_00414,27,1,False,False,0
TXN_0003183,2026-06-03 10:10:00,CUST_00302,MERCHANT_053,1818.68,DEV_00302,23,0,False,False,0
TXN_0003278,2026-06-03 10:12:00,CUST_01377,MERCHANT_010,755.53,DEV_01377,9,0,False,False,0
TXN_0003354,2026-06-03 10:13:00,CUST_01361,MERCHANT_055,1198.22,DEV_01361,17,1,False,False,0
TXN_0003104,2026-06-03 10:13:00,CUST_00904,MERCHANT_054,1371.59,DEV_00904,27,0,False,False,0
TXN_0003781,2026-06-03 10:13:00,CUST_01907,MERCHANT_040,1416.41,DEV_01907,23,0,False,False,0
TXN_0003118,2026-06-03 10:13:00,CUST_00996,MERCHANT_038,1105.35,DEV_00996,33,0,False,True,0
TXN_0004121,2026-06-03 10:14:00,CUST_00605,MERCHANT_008,1523.68,DEV_00605,12,0,False,False,0
TXN_0003179,2026-06-03 10:14:00,CUST_01723,MERCHANT_033,335.17,DEV_01723,4,0,False,False,0
TXN_0003993,2026-06-03 10:15:00,CUST_01161,MERCHANT_026,4438.43,DEV_01161,6,0,False,False,0
TXN_0002777,2026-06-03 10:15:00,CUST_00815,MERCHANT_017,1891.43,DEV_00815,3,0,False,False,0
TXN_0003191,2026-06-03 10:16:00,CUST_01462,MERCHANT_049,1999.55,DEV_01462,22,0,False,False,0
TXN_0003925,2026-06-03 10:17:00,CUST_01314,MERCHANT_018,880.19,DEV_01314,38,0,False,False,0
TXN_0004104,2026-06-03 10:18:00,CUST_00724,MERCHANT_023,3138.33,DEV_00724,39,0,False,False,0
TXN_0004154,2026-06-03 10:18:00,CUST_01787,MERCHANT_017,2632.1,DEV_01787,33,0,False,False,0
TXN_0003462,2026-06-03 10:19:00,CUST_01853,MERCHANT_022,1064.99,DEV_01853,32,0,False,False,0
TXN_0004191,2026-06-03 10:20:00,CUST_01162,MERCHANT_016,3411.07,DEV_51686,2,0,True,False,0
TXN_0003116,2026-06-03 10:22:00,CUST_00356,MERCHANT_002,3651.04,DEV_00356,15,0,False,False,0
TXN_0002853,2026-06-03 10:22:00,CUST_00305,MERCHANT_041,1368.12,DEV_00305,0,0,False,False,0
TXN_0003387,2026-06-03 10:22:00,CUST_01205,MERCHANT_039,1649.21,DEV_01205,12,0,False,False,0
TXN_0003047,2026-06-03 10:23:00,CUST_01542,MERCHANT_028,3248.05,DEV_01542,28,0,False,False,0
TXN_0003193,2026-06-03 10:23:00,CUST_00448,MERCHANT_058,2105.36,DEV_00448,27,0,False,False,0
TXN_0003589,2026-06-03 10:23:00,CUST_00659,MERCHANT_042,2522.13,DEV_00659,7,0,False,True,0
TXN_0003046,2026-06-03 10:24:00,CUST_00052,MERCHANT_037,817.27,DEV_00052,12,0,False,True,0
TXN_0003815,2026-06-03 10:27:00,CUST_00864,MERCHANT_036,1338.59,DEV_00864,25,0,False,False,0
TXN_0003549,2026-06-03 10:27:00,CUST_01246,MERCHANT_032,1683.09,DEV_01246,9,0,False,False,0
TXN_0003241,2026-06-03 10:27:00,CUST_00493,MERCHANT_050,2205.05,DEV_00493,23,0,False,False,0
TXN_0003076,2026-06-03 10:30:00,CUST_01089,MERCHANT_001,709.1,DEV_01089,1,0,False,False,0
TXN_0003122,2026-06-03 10:30:00,CUST_00872,MERCHANT_025,1644.03,DEV_00872,6,0,False,True,0
TXN_0002800,2026-06-03 10:31:00,CUST_00106,MERCHANT_058,1357.81,DEV_00106,30,0,False,False,0
TXN_0003959,2026-06-03 10:32:00,CUST_00575,MERCHANT_033,3945.11,DEV_00575,31,0,False,False,0
TXN_0003579,2026-06-03 10:33:00,CUST_01913,MERCHANT_039,1134.94,DEV_87419,37,0,True,False,0
TXN_0002989,2026-06-03 10:35:00,CUST_01513,MERCHANT_014,1720.29,DEV_01513,34,0,False,False,0
TXN_0003296,2026-06-03 10:36:00,CUST_00260,MERCHANT_040,2004.8,DEV_00260,20,0,False,False,0
TXN_0003866,2026-06-03 10:37:00,CUST_01310,MERCHANT_059,1282.61,DEV_01310,15,0,False,True,0
TXN_0003433,2026-06-03 10:37:00,CUST_00656,MERCHANT_030,1407.88,DEV_00656,27,0,False,False,0
TXN_0004181,2026-06-03 10:38:00,CUST_01774,MERCHANT_048,1214.92,DEV_01774,2,2,False,False,0
TXN_0003392,2026-06-03 10:38:00,CUST_01013,MERCHANT_027,1345.22,DEV_01013,25,0,False,False,0
TXN_0003206,2026-06-03 10:39:00,CUST_01649,MERCHANT_043,1941.83,DEV_11122,9,0,True,False,0
TXN_0003294,2026-06-03 10:40:00,CUST_00390,MERCHANT_055,2530.59,DEV_00390,27,0,False,False,0
TXN_0003281,2026-06-03 10:40:00,CUST_00049,MERCHANT_001,2155.55,DEV_00049,17,0,False,False,0
TXN_0003287,2026-06-03 10:41:00,CUST_00774,MERCHANT_021,684.06,DEV_00774,9,0,False,False,0
TXN_0003197,2026-06-03 10:42:00,CUST_00489,MERCHANT_046,1190.5,DEV_00489,20,0,False,False,0
TXN_0003842,2026-06-03 10:42:00,CUST_00354,MERCHANT_009,1493.1,DEV_00354,8,0,False,False,0
TXN_0003975,2026-06-03 10:42:00,CUST_00354,MERCHANT_014,1579.64,DEV_00354,8,0,False,False,0
TXN_0003156,2026-06-03 10:43:00,CUST_00865,MERCHANT_030,2170.17,DEV_00865,39,2,False,False,0
TXN_0003761,2026-06-03 10:44:00,CUST_01842,MERCHANT_037,1943.95,DEV_01842,25,2,False,False,0
TXN_0004034,2026-06-03 10:45:00,CUST_00678,MERCHANT_042,2215.29,DEV_00678,14,0,False,False,0
TXN_0002789,2026-06-03 10:45:00,CUST_00116,MERCHANT_039,2533.26,DEV_00116,20,0,False,True,0
TXN_0002798,2026-06-03 10:45:00,CUST_00269,MERCHANT_055,485.28,DEV_00269,11,0,False,False,0
TXN_0002841,2026-06-03 10:46:00,CUST_00468,MERCHANT_026,2907.59,DEV_00468,37,0,False,False,0
TXN_0004085,2026-06-03 10:46:00,CUST_01126,MERCHANT_025,684.81,DEV_01126,29,0,False,False,0
TXN_0004088,2026-06-03 10:46:00,CUST_00041,MERCHANT_056,139.09,DEV_00041,17,0,False,False,0
TXN_0004102,2026-06-03 10:47:00,CUST_01140,MERCHANT_012,1263.09,DEV_65163,9,0,True,False,0
TXN_0003447,2026-06-03 10:47:00,CUST_01991,MERCHANT_054,5036.56,DEV_01991,22,0,False,False,0
TXN_0003344,2026-06-03 10:49:00,CUST_01957,MERCHANT_014,2466.77,DEV_56348,6,0,True,False,0
TXN_0004083,2026-06-03 10:49:00,CUST_00549,MERCHANT_005,3351.06,DEV_00549,5,0,False,True,0
TXN_0003078,2026-06-03 10:49:00,CUST_01369,MERCHANT_003,3292.28,DEV_01369,39,1,False,True,0
TXN_0003847,2026-06-03 10:49:00,CUST_01148,MERCHANT_024,3968.41,DEV_01148,30,0,False,False,0
TXN_0004001,2026-06-03 10:50:00,CUST_01877,MERCHANT_026,644.23,DEV_01877,24,2,False,False,0
TXN_0002997,2026-06-03 10:51:00,CUST_00716,MERCHANT_046,139.63,DEV_00716,13,0,False,False,0
TXN_0002833,2026-06-03 10:52:00,CUST_01590,MERCHANT_016,1897.32,DEV_01590,22,0,False,False,0
TXN_0003939,2026-06-03 10:52:00,CUST_01547,MERCHANT_036,2570.64,DEV_01547,11,0,False,False,0
TXN_0003937,2026-06-03 10:52:00,CUST_00097,MERCHANT_038,3082.33,DEV_00097,24,0,False,False,0
TXN_0003031,2026-06-03 10:53:00,CUST_00045,MERCHANT_043,1238.95,DEV_65773,9,0,True,False,0
TXN_0002979,2026-06-03 10:54:00,CUST_01887,MERCHANT_035,77.12,DEV_01887,13,0,False,False,0
TXN_0002934,2026-06-03 10:55:00,CUST_01963,MERCHANT_046,3712.68,DEV_01963,18,0,False,True,0
TXN_0003604,2026-06-03 10:55:00,CUST_00735,MERCHANT_042,1432.76,DEV_00735,14,0,False,False,0
TXN_0003506,2026-06-03 10:55:00,CUST_00536,MERCHANT_002,974.42,DEV_00536,24,0,False,False,0
TXN_0003501,2026-06-03 10:55:00,CUST_01720,MERCHANT_002,3019.7,DEV_01720,8,0,False,False,0
TXN_0003625,2026-06-03 10:55:00,CUST_01100,MERCHANT_048,1567.63,DEV_01100,28,0,False,False,0
TXN_0002806,2026-06-03 10:57:00,CUST_01763,MERCHANT_059,982.92,DEV_01763,16,0,False,False,0
TXN_0003647,2026-06-03 10:57:00,CUST_00173,MERCHANT_031,1125.99,DEV_00173,22,0,False,False,0
TXN_0003180,2026-06-03 10:57:00,CUST_00110,MERCHANT_055,972.52,DEV_00110,13,0,False,False,0
TXN_0002815,2026-06-03 10:58:00,CUST_00570,MERCHANT_051,1079.96,DEV_00570,9,0,False,False,0
TXN_0003646,2026-06-03 11:01:00,CUST_00005,MERCHANT_004,1765.05,DEV_00005,29,0,False,False,0
TXN_0003492,2026-06-03 11:02:00,CUST_00484,MERCHANT_036,1502.39,DEV_00484,1,0,False,False,0
TXN_0003538,2026-06-03 11:02:00,CUST_01262,MERCHANT_058,2301.21,DEV_01262,36,0,False,False,0
TXN_0004199,2026-06-03 11:04:00,CUST_01940,MERCHANT_007,1936.54,DEV_01940,24,0,False,False,0
TXN_0003303,2026-06-03 11:04:00,CUST_00640,MERCHANT_042,524.63,DEV_00640,11,0,False,False,0
TXN_0003407,2026-06-03 11:05:00,CUST_00391,MERCHANT_056,874.13,DEV_31014,2,1,True,False,0
TXN_0003039,2026-06-03 11:06:00,CUST_00741,MERCHANT_050,559.26,DEV_00741,34,0,False,False,0
TXN_0002768,2026-06-03 11:06:00,CUST_00947,MERCHANT_054,869.08,DEV_00947,36,0,False,False,0
TXN_0003817,2026-06-03 11:07:00,CUST_01989,MERCHANT_038,2656.22,DEV_01989,17,0,False,False,0
TXN_0003651,2026-06-03 11:08:00,CUST_00306,MERCHANT_012,3503.33,DEV_00306,39,0,False,False,0
TXN_0003541,2026-06-03 11:09:00,CUST_00001,MERCHANT_058,3448.39,DEV_00001,31,0,False,False,0
TXN_0003459,2026-06-03 11:09:00,CUST_01443,MERCHANT_027,4773.88,DEV_01443,31,0,False,False,0
TXN_0003215,2026-06-03 11:09:00,CUST_00858,MERCHANT_049,1816.95,DEV_00858,20,0,False,False,0
TXN_0002926,2026-06-03 11:12:00,CUST_01622,MERCHANT_024,957.62,DEV_01622,33,0,False,True,0
TXN_0003819,2026-06-03 11:12:00,CUST_01206,MERCHANT_021,1025.45,DEV_60388,16,0,True,False,0
TXN_0004076,2026-06-03 11:15:00,CUST_00502,MERCHANT_051,976.08,DEV_00502,9,0,False,False,0
TXN_0003905,2026-06-03 11:15:00,CUST_01194,MERCHANT_013,4685.73,DEV_01194,30,0,False,False,0
TXN_0003563,2026-06-03 11:15:00,CUST_01469,MERCHANT_059,1643.42,DEV_01469,10,0,False,False,0
TXN_0003872,2026-06-03 11:16:00,CUST_00997,MERCHANT_024,3580.05,DEV_00997,33,0,False,False,0
TXN_0003534,2026-06-03 11:16:00,CUST_01906,MERCHANT_026,1896.52,DEV_22491,16,0,True,False,0
TXN_0002783,2026-06-03 11:17:00,CUST_01728,MERCHANT_053,2702.89,DEV_71770,10,0,True,False,0
TXN_0003444,2026-06-03 11:18:00,CUST_00233,MERCHANT_022,418.63,DEV_00233,28,0,False,False,0
TXN_0002885,2026-06-03 11:18:00,CUST_00113,MERCHANT_051,4562.4,DEV_00113,36,0,False,False,0
TXN_0003404,2026-06-03 11:18:00,CUST_01047,MERCHANT_001,525.07,DEV_13243,32,0,True,False,0
TXN_0003324,2026-06-03 11:18:00,CUST_00399,MERCHANT_035,1255.18,DEV_00399,29,0,False,False,0
TXN_0004032,2026-06-03 11:18:00,CUST_00217,MERCHANT_032,587.42,DEV_00217,15,0,False,False,0
TXN_0003069,2026-06-03 11:18:00,CUST_01758,MERCHANT_035,1249.92,DEV_01758,27,0,False,False,0
TXN_0002773,2026-06-03 11:19:00,CUST_00313,MERCHANT_029,1664.15,DEV_00313,35,0,False,False,0
TXN_0003962,2026-06-03 11:20:00,CUST_00042,MERCHANT_009,1063.65,DEV_00042,3,0,False,False,0
TXN_0003373,2026-06-03 11:21:00,CUST_01232,MERCHANT_041,2921.6,DEV_01232,22,0,False,False,0
TXN_0002935,2026-06-03 11:22:00,CUST_00479,MERCHANT_024,1495.21,DEV_00479,23,2,False,False,0
TXN_0003891,2026-06-03 11:22:00,CUST_00143,MERCHANT_020,4228.93,DEV_00143,4,0,False,False,0
TXN_0003347,2026-06-03 11:24:00,CUST_00939,MERCHANT_026,634.38,DEV_00939,7,0,False,False,0
TXN_0003375,2026-06-03 11:25:00,CUST_01234,MERCHANT_039,3840.86,DEV_01234,9,0,False,False,0
TXN_0002813,2026-06-03 11:26:00,CUST_00399,MERCHANT_045,1245.96,DEV_00399,29,0,False,False,0
TXN_0003491,2026-06-03 11:26:00,CUST_01199,MERCHANT_017,289.53,DEV_01199,10,0,False,False,0
TXN_0004187,2026-06-03 11:28:00,CUST_00723,MERCHANT_029,947.06,DEV_00723,21,0,False,False,0
TXN_0003125,2026-06-03 11:28:00,CUST_01927,MERCHANT_045,2545.54,DEV_01927,30,0,False,False,0
TXN_0004012,2026-06-03 11:31:00,CUST_00893,MERCHANT_048,1663.97,DEV_00893,33,0,False,False,0
TXN_0004186,2026-06-03 11:31:00,CUST_01064,MERCHANT_058,319.42,DEV_01064,11,0,False,False,0
TXN_0003801,2026-06-03 11:31:00,CUST_01710,MERCHANT_038,1776.53,DEV_07840,31,0,True,False,0
TXN_0003088,2026-06-03 11:31:00,CUST_01071,MERCHANT_053,1380.8,DEV_01071,3,0,False,False,0
TXN_0004182,2026-06-03 11:31:00,CUST_00743,MERCHANT_035,2032.22,DEV_00743,30,0,False,False,0
TXN_0004075,2026-06-03 11:33:00,CUST_01940,MERCHANT_039,574.55,DEV_16085,24,0,True,False,0
TXN_0003835,2026-06-03 11:33:00,CUST_00016,MERCHANT_049,1797.92,DEV_00016,4,0,False,False,0
TXN_0003583,2026-06-03 11:33:00,CUST_00323,MERCHANT_014,271.32,DEV_00323,24,0,False,False,0
TXN_0003244,2026-06-03 11:33:00,CUST_01022,MERCHANT_046,500.27,DEV_01022,39,0,False,False,0
TXN_0003110,2026-06-03 11:33:00,CUST_01032,MERCHANT_013,1924.93,DEV_01032,13,0,False,False,0
TXN_0002812,2026-06-03 11:33:00,CUST_00125,MERCHANT_041,7871.19,DEV_00125,3,0,False,False,0
TXN_0003545,2026-06-03 11:35:00,CUST_00164,MERCHANT_029,2171.75,DEV_00164,30,1,False,False,0
TXN_0003275,2026-06-03 11:35:00,CUST_01553,MERCHANT_050,1020.38,DEV_58264,28,0,True,False,0
TXN_0003192,2026-06-03 11:36:00,CUST_01312,MERCHANT_045,6006.38,DEV_01312,15,0,False,False,0
TXN_0003131,2026-06-03 11:40:00,CUST_00123,MERCHANT_057,6900.15,DEV_00123,19,0,False,False,0
TXN_0003725,2026-06-03 11:40:00,CUST_01871,MERCHANT_052,1082.59,DEV_01871,5,0,False,False,0
TXN_0003877,2026-06-03 11:40:00,CUST_00338,MERCHANT_026,251.18,DEV_00338,6,0,False,False,0
TXN_0004178,2026-06-03 11:40:00,CUST_00350,MERCHANT_025,2708.83,DEV_68920,12,0,True,False,0
TXN_0003228,2026-06-03 11:40:00,CUST_01994,MERCHANT_000,463.35,DEV_01994,23,0,False,False,0
TXN_0003346,2026-06-03 11:41:00,CUST_01808,MERCHANT_059,668.36,DEV_01808,2,0,False,False,0
TXN_0003484,2026-06-03 11:42:00,CUST_01064,MERCHANT_054,1538.58,DEV_01064,11,0,False,False,0
TXN_0003210,2026-06-03 11:42:00,CUST_01971,MERCHANT_028,1234.94,DEV_01971,37,0,False,False,0
TXN_0003607,2026-06-03 11:43:00,CUST_01591,MERCHANT_054,831.71,DEV_30761,5,0,True,True,0
TXN_0003096,2026-06-03 11:43:00,CUST_00421,MERCHANT_052,1071.65,DEV_00421,20,0,False,False,0
TXN_0003149,2026-06-03 11:43:00,CUST_00542,MERCHANT_022,2082.76,DEV_00542,33,0,False,False,0
TXN_0003992,2026-06-03 11:44:00,CUST_01600,MERCHANT_012,1563.05,DEV_01600,12,0,False,False,0
